year,week,region,loc,state,number,population,incidence_ratio
1963,33,South,2,WV,0,1796000,0
1963,34,South,2,WV,0,1796000,0
1963,35,South,2,WV,0,1796000,0
1963,36,South,2,WV,0,1796000,0
1963,37,South,2,WV,0,1796000,0
1963,38,South,2,WV,0,1796000,0
1963,39,South,2,WV,0,1796000,0
1963,40,South,2,WV,0,1796000,0
1963,41,South,2,WV,1,1796000,0.06
1963,42,South,2,WV,1,1796000,0.06
1963,43,South,2,WV,0,1796000,0
1963,44,South,2,WV,0,1796000,0
1963,45,South,2,WV,0,1796000,0
1963,46,South,2,WV,0,1796000,0
1963,47,South,2,WV,0,1796000,0
1963,48,South,2,WV,0,1796000,0
1963,49,South,2,WV,0,1796000,0
1963,50,South,2,WV,1,1796000,0.06
1963,51,South,2,WV,0,1796000,0
1963,52,South,2,WV,0,1796000,0
1964,16,South,2,WV,1,1797000,0.06
1964,17,South,2,WV,0,1797000,0
1964,18,South,2,WV,0,1797000,0
1964,19,South,2,WV,0,1797000,0
1964,20,South,2,WV,0,1797000,0
1964,21,South,2,WV,0,1797000,0
1964,22,South,2,WV,0,1797000,0
1964,23,South,2,WV,0,1797000,0
1964,24,South,2,WV,0,1797000,0
1964,25,South,2,WV,0,1797000,0
1964,26,South,2,WV,0,1797000,0
1964,27,South,2,WV,0,1797000,0
1964,28,South,2,WV,0,1797000,0
1964,29,South,2,WV,0,1797000,0
1964,30,South,2,WV,0,1797000,0
1964,31,South,2,WV,0,1797000,0
1964,32,South,2,WV,0,1797000,0
1964,33,South,2,WV,0,1797000,0
1964,34,South,2,WV,0,1797000,0
1964,35,South,2,WV,0,1797000,0
1964,38,South,2,WV,0,1797000,0
1964,39,South,2,WV,0,1797000,0
1964,40,South,2,WV,0,1797000,0
1964,41,South,2,WV,0,1797000,0
1964,42,South,2,WV,0,1797000,0
1964,43,South,2,WV,0,1797000,0
1964,44,South,2,WV,0,1797000,0
1964,45,South,2,WV,0,1797000,0
1964,46,South,2,WV,0,1797000,0
1964,47,South,2,WV,0,1797000,0
1964,48,South,2,WV,0,1797000,0
1964,49,South,2,WV,0,1797000,0
1964,50,South,2,WV,0,1797000,0
1964,51,South,2,WV,0,1797000,0
1964,52,South,2,WV,0,1797000,0
1966,47,South,2,WV,1,1775000,0.06
1966,48,South,2,WV,0,1775000,0
1966,51,South,2,WV,0,1775000,0
1966,52,South,2,WV,0,1775000,0
1968,38,South,2,WV,1,1763000,0.06
1968,39,South,2,WV,0,1763000,0
1968,40,South,2,WV,0,1763000,0
1968,41,South,2,WV,0,1763000,0
1968,42,South,2,WV,0,1763000,0
1968,43,South,2,WV,0,1763000,0
1968,44,South,2,WV,0,1763000,0
1968,45,South,2,WV,0,1763000,0
1968,46,South,2,WV,0,1763000,0
1968,47,South,2,WV,0,1763000,0
1968,48,South,2,WV,0,1763000,0
1968,49,South,2,WV,0,1763000,0
1968,50,South,2,WV,0,1763000,0
1968,51,South,2,WV,0,1763000,0
1968,52,South,2,WV,0,1763000,0
1928,1,Midwest,3,WI,1,2923000,0.03
1928,2,Midwest,3,WI,1,2923000,0.03
1928,3,Midwest,3,WI,1,2923000,0.03
1928,4,Midwest,3,WI,0,2923000,0
1928,5,Midwest,3,WI,1,2923000,0.03
1928,6,Midwest,3,WI,4,2923000,0.14
1928,7,Midwest,3,WI,2,2923000,0.07
1928,8,Midwest,3,WI,1,2923000,0.03
1928,9,Midwest,3,WI,0,2923000,0
1928,10,Midwest,3,WI,0,2923000,0
1928,11,Midwest,3,WI,0,2923000,0
1928,12,Midwest,3,WI,2,2923000,0.07
1928,13,Midwest,3,WI,1,2923000,0.03
1928,14,Midwest,3,WI,0,2923000,0
1928,15,Midwest,3,WI,3,2923000,0.1
1928,16,Midwest,3,WI,1,2923000,0.03
1928,17,Midwest,3,WI,0,2923000,0
1928,18,Midwest,3,WI,1,2923000,0.03
1928,19,Midwest,3,WI,3,2923000,0.1
1928,20,Midwest,3,WI,1,2923000,0.03
1928,21,Midwest,3,WI,0,2923000,0
1928,22,Midwest,3,WI,0,2923000,0
1928,23,Midwest,3,WI,1,2923000,0.03
1928,24,Midwest,3,WI,1,2923000,0.03
1928,25,Midwest,3,WI,0,2923000,0
1928,26,Midwest,3,WI,0,2923000,0
1928,27,Midwest,3,WI,1,2923000,0.03
1928,28,Midwest,3,WI,0,2923000,0
1928,29,Midwest,3,WI,1,2923000,0.03
1928,30,Midwest,3,WI,1,2923000,0.03
1928,31,Midwest,3,WI,2,2923000,0.07
1928,32,Midwest,3,WI,1,2923000,0.03
1928,33,Midwest,3,WI,2,2923000,0.07
1928,34,Midwest,3,WI,2,2923000,0.07
1928,35,Midwest,3,WI,1,2923000,0.03
1928,36,Midwest,3,WI,2,2923000,0.07
1928,37,Midwest,3,WI,2,2923000,0.07
1928,38,Midwest,3,WI,2,2923000,0.07
1928,39,Midwest,3,WI,1,2923000,0.03
1928,40,Midwest,3,WI,0,2923000,0
1928,41,Midwest,3,WI,0,2923000,0
1928,42,Midwest,3,WI,0,2923000,0
1928,43,Midwest,3,WI,0,2923000,0
1928,44,Midwest,3,WI,1,2923000,0.03
1928,45,Midwest,3,WI,1,2923000,0.03
1928,46,Midwest,3,WI,1,2923000,0.03
1928,47,Midwest,3,WI,1,2923000,0.03
1928,48,Midwest,3,WI,0,2923000,0
1928,49,Midwest,3,WI,0,2923000,0
1928,50,Midwest,3,WI,1,2923000,0.03
1928,51,Midwest,3,WI,2,2923000,0.07
1928,52,Midwest,3,WI,0,2923000,0
1929,1,Midwest,3,WI,1,2934000,0.03
1929,2,Midwest,3,WI,0,2934000,0
1929,3,Midwest,3,WI,1,2934000,0.03
1929,4,Midwest,3,WI,0,2934000,0
1929,5,Midwest,3,WI,0,2934000,0
1929,6,Midwest,3,WI,0,2934000,0
1929,7,Midwest,3,WI,0,2934000,0
1929,8,Midwest,3,WI,2,2934000,0.07
1929,9,Midwest,3,WI,0,2934000,0
1929,10,Midwest,3,WI,1,2934000,0.03
1929,11,Midwest,3,WI,0,2934000,0
1929,12,Midwest,3,WI,0,2934000,0
1929,13,Midwest,3,WI,1,2934000,0.03
1929,14,Midwest,3,WI,0,2934000,0
1929,15,Midwest,3,WI,1,2934000,0.03
1929,16,Midwest,3,WI,0,2934000,0
1929,17,Midwest,3,WI,0,2934000,0
1929,18,Midwest,3,WI,0,2934000,0
1929,19,Midwest,3,WI,1,2934000,0.03
1929,20,Midwest,3,WI,0,2934000,0
1929,21,Midwest,3,WI,1,2934000,0.03
1929,22,Midwest,3,WI,1,2934000,0.03
1929,23,Midwest,3,WI,0,2934000,0
1929,24,Midwest,3,WI,0,2934000,0
1929,25,Midwest,3,WI,1,2934000,0.03
1929,26,Midwest,3,WI,0,2934000,0
1929,27,Midwest,3,WI,1,2934000,0.03
1929,28,Midwest,3,WI,0,2934000,0
1929,29,Midwest,3,WI,1,2934000,0.03
1929,30,Midwest,3,WI,1,2934000,0.03
1929,31,Midwest,3,WI,0,2934000,0
1929,32,Midwest,3,WI,1,2934000,0.03
1929,33,Midwest,3,WI,0,2934000,0
1929,34,Midwest,3,WI,0,2934000,0
1929,35,Midwest,3,WI,0,2934000,0
1929,36,Midwest,3,WI,1,2934000,0.03
1929,37,Midwest,3,WI,0,2934000,0
1929,38,Midwest,3,WI,1,2934000,0.03
1929,39,Midwest,3,WI,0,2934000,0
1929,40,Midwest,3,WI,0,2934000,0
1929,41,Midwest,3,WI,0,2934000,0
1929,42,Midwest,3,WI,0,2934000,0
1929,43,Midwest,3,WI,0,2934000,0
1929,44,Midwest,3,WI,0,2934000,0
1929,45,Midwest,3,WI,1,2934000,0.03
1929,46,Midwest,3,WI,2,2934000,0.07
1929,47,Midwest,3,WI,0,2934000,0
1929,48,Midwest,3,WI,0,2934000,0
1929,49,Midwest,3,WI,1,2934000,0.03
1929,50,Midwest,3,WI,0,2934000,0
1929,51,Midwest,3,WI,0,2934000,0
1929,52,Midwest,3,WI,0,2934000,0
1930,1,Midwest,3,WI,0,2950000,0
1930,3,Midwest,3,WI,0,2950000,0
1930,4,Midwest,3,WI,0,2950000,0
1930,5,Midwest,3,WI,0,2950000,0
1930,6,Midwest,3,WI,1,2950000,0.03
1930,7,Midwest,3,WI,1,2950000,0.03
1930,8,Midwest,3,WI,1,2950000,0.03
1930,9,Midwest,3,WI,0,2950000,0
1930,10,Midwest,3,WI,0,2950000,0
1930,11,Midwest,3,WI,0,2950000,0
1930,12,Midwest,3,WI,0,2950000,0
1930,13,Midwest,3,WI,0,2950000,0
1930,14,Midwest,3,WI,1,2950000,0.03
1930,15,Midwest,3,WI,0,2950000,0
1930,16,Midwest,3,WI,0,2950000,0
1930,17,Midwest,3,WI,1,2950000,0.03
1930,18,Midwest,3,WI,0,2950000,0
1930,19,Midwest,3,WI,0,2950000,0
1930,20,Midwest,3,WI,0,2950000,0
1930,21,Midwest,3,WI,1,2950000,0.03
1930,22,Midwest,3,WI,0,2950000,0
1930,23,Midwest,3,WI,1,2950000,0.03
1930,24,Midwest,3,WI,1,2950000,0.03
1930,25,Midwest,3,WI,0,2950000,0
1930,26,Midwest,3,WI,2,2950000,0.07
1930,27,Midwest,3,WI,0,2950000,0
1930,28,Midwest,3,WI,0,2950000,0
1930,29,Midwest,3,WI,1,2950000,0.03
1930,30,Midwest,3,WI,0,2950000,0
1930,31,Midwest,3,WI,1,2950000,0.03
1930,32,Midwest,3,WI,1,2950000,0.03
1930,33,Midwest,3,WI,1,2950000,0.03
1930,34,Midwest,3,WI,3,2950000,0.1
1930,35,Midwest,3,WI,5,2950000,0.17
1930,36,Midwest,3,WI,9,2950000,0.31
1930,37,Midwest,3,WI,8,2950000,0.27
1930,38,Midwest,3,WI,8,2950000,0.27
1930,39,Midwest,3,WI,20,2950000,0.68
1930,40,Midwest,3,WI,14,2950000,0.47
1930,41,Midwest,3,WI,16,2950000,0.54
1930,42,Midwest,3,WI,15,2950000,0.51
1930,43,Midwest,3,WI,8,2950000,0.27
1930,44,Midwest,3,WI,13,2950000,0.44
1930,45,Midwest,3,WI,7,2950000,0.24
1930,46,Midwest,3,WI,13,2950000,0.44
1930,47,Midwest,3,WI,5,2950000,0.17
1930,48,Midwest,3,WI,3,2950000,0.1
1930,49,Midwest,3,WI,4,2950000,0.14
1930,50,Midwest,3,WI,2,2950000,0.07
1930,51,Midwest,3,WI,12,2950000,0.41
1930,52,Midwest,3,WI,1,2950000,0.03
1931,1,Midwest,3,WI,1,2990000,0.03
1931,2,Midwest,3,WI,3,2990000,0.1
1931,3,Midwest,3,WI,0,2990000,0
1931,4,Midwest,3,WI,1,2990000,0.03
1931,5,Midwest,3,WI,0,2990000,0
1931,6,Midwest,3,WI,0,2990000,0
1931,7,Midwest,3,WI,0,2990000,0
1931,8,Midwest,3,WI,0,2990000,0
1931,9,Midwest,3,WI,3,2990000,0.1
1931,10,Midwest,3,WI,3,2990000,0.1
1931,11,Midwest,3,WI,1,2990000,0.03
1931,12,Midwest,3,WI,0,2990000,0
1931,13,Midwest,3,WI,0,2990000,0
1931,14,Midwest,3,WI,1,2990000,0.03
1931,15,Midwest,3,WI,1,2990000,0.03
1931,16,Midwest,3,WI,1,2990000,0.03
1931,17,Midwest,3,WI,1,2990000,0.03
1931,18,Midwest,3,WI,1,2990000,0.03
1931,19,Midwest,3,WI,1,2990000,0.03
1931,20,Midwest,3,WI,0,2990000,0
1931,21,Midwest,3,WI,1,2990000,0.03
1931,22,Midwest,3,WI,0,2990000,0
1931,23,Midwest,3,WI,1,2990000,0.03
1931,24,Midwest,3,WI,0,2990000,0
1931,25,Midwest,3,WI,0,2990000,0
1931,26,Midwest,3,WI,2,2990000,0.07
1931,27,Midwest,3,WI,3,2990000,0.1
1931,28,Midwest,3,WI,6,2990000,0.2
1931,29,Midwest,3,WI,6,2990000,0.2
1931,30,Midwest,3,WI,11,2990000,0.37
1931,31,Midwest,3,WI,10,2990000,0.33
1931,32,Midwest,3,WI,24,2990000,0.8
1931,33,Midwest,3,WI,26,2990000,0.87
1931,34,Midwest,3,WI,61,2990000,2.04
1931,35,Midwest,3,WI,69,2990000,2.31
1931,36,Midwest,3,WI,83,2990000,2.78
1931,37,Midwest,3,WI,74,2990000,2.47
1931,38,Midwest,3,WI,70,2990000,2.34
1931,39,Midwest,3,WI,47,2990000,1.57
1931,40,Midwest,3,WI,49,2990000,1.64
1931,41,Midwest,3,WI,53,2990000,1.77
1931,42,Midwest,3,WI,37,2990000,1.24
1931,43,Midwest,3,WI,21,2990000,0.7
1931,44,Midwest,3,WI,23,2990000,0.77
1931,45,Midwest,3,WI,10,2990000,0.33
1931,46,Midwest,3,WI,14,2990000,0.47
1931,47,Midwest,3,WI,6,2990000,0.2
1931,48,Midwest,3,WI,3,2990000,0.1
1931,49,Midwest,3,WI,5,2990000,0.17
1931,50,Midwest,3,WI,0,2990000,0
1931,51,Midwest,3,WI,1,2990000,0.03
1931,52,Midwest,3,WI,1,2990000,0.03
1932,1,Midwest,3,WI,0,3021000,0
1932,2,Midwest,3,WI,1,3021000,0.03
1932,3,Midwest,3,WI,3,3021000,0.1
1932,4,Midwest,3,WI,2,3021000,0.07
1932,5,Midwest,3,WI,1,3021000,0.03
1932,6,Midwest,3,WI,1,3021000,0.03
1932,7,Midwest,3,WI,0,3021000,0
1932,8,Midwest,3,WI,1,3021000,0.03
1932,9,Midwest,3,WI,0,3021000,0
1932,10,Midwest,3,WI,1,3021000,0.03
1932,11,Midwest,3,WI,0,3021000,0
1932,12,Midwest,3,WI,0,3021000,0
1932,13,Midwest,3,WI,2,3021000,0.07
1932,14,Midwest,3,WI,1,3021000,0.03
1932,15,Midwest,3,WI,0,3021000,0
1932,16,Midwest,3,WI,0,3021000,0
1932,17,Midwest,3,WI,1,3021000,0.03
1932,18,Midwest,3,WI,1,3021000,0.03
1932,19,Midwest,3,WI,2,3021000,0.07
1932,20,Midwest,3,WI,0,3021000,0
1932,21,Midwest,3,WI,1,3021000,0.03
1932,22,Midwest,3,WI,0,3021000,0
1932,23,Midwest,3,WI,0,3021000,0
1932,24,Midwest,3,WI,2,3021000,0.07
1932,25,Midwest,3,WI,2,3021000,0.07
1932,26,Midwest,3,WI,2,3021000,0.07
1932,27,Midwest,3,WI,0,3021000,0
1932,28,Midwest,3,WI,0,3021000,0
1932,29,Midwest,3,WI,2,3021000,0.07
1932,30,Midwest,3,WI,4,3021000,0.13
1932,31,Midwest,3,WI,1,3021000,0.03
1932,32,Midwest,3,WI,1,3021000,0.03
1932,33,Midwest,3,WI,2,3021000,0.07
1932,34,Midwest,3,WI,1,3021000,0.03
1932,35,Midwest,3,WI,1,3021000,0.03
1932,36,Midwest,3,WI,1,3021000,0.03
1932,37,Midwest,3,WI,3,3021000,0.1
1932,38,Midwest,3,WI,2,3021000,0.07
1932,39,Midwest,3,WI,2,3021000,0.07
1932,40,Midwest,3,WI,2,3021000,0.07
1932,41,Midwest,3,WI,1,3021000,0.03
1932,42,Midwest,3,WI,2,3021000,0.07
1932,43,Midwest,3,WI,3,3021000,0.1
1932,44,Midwest,3,WI,1,3021000,0.03
1932,45,Midwest,3,WI,1,3021000,0.03
1932,46,Midwest,3,WI,1,3021000,0.03
1932,47,Midwest,3,WI,0,3021000,0
1932,48,Midwest,3,WI,0,3021000,0
1932,49,Midwest,3,WI,0,3021000,0
1932,50,Midwest,3,WI,2,3021000,0.07
1932,51,Midwest,3,WI,0,3021000,0
1932,52,Midwest,3,WI,0,3021000,0
1933,1,Midwest,3,WI,1,3040000,0.03
1933,2,Midwest,3,WI,0,3040000,0
1933,3,Midwest,3,WI,0,3040000,0
1933,4,Midwest,3,WI,0,3040000,0
1933,5,Midwest,3,WI,0,3040000,0
1933,6,Midwest,3,WI,0,3040000,0
1933,7,Midwest,3,WI,0,3040000,0
1933,8,Midwest,3,WI,2,3040000,0.07
1933,9,Midwest,3,WI,2,3040000,0.07
1933,10,Midwest,3,WI,0,3040000,0
1933,11,Midwest,3,WI,0,3040000,0
1933,12,Midwest,3,WI,1,3040000,0.03
1933,13,Midwest,3,WI,0,3040000,0
1933,14,Midwest,3,WI,0,3040000,0
1933,15,Midwest,3,WI,1,3040000,0.03
1933,16,Midwest,3,WI,0,3040000,0
1933,17,Midwest,3,WI,2,3040000,0.07
1933,18,Midwest,3,WI,0,3040000,0
1933,19,Midwest,3,WI,0,3040000,0
1933,20,Midwest,3,WI,0,3040000,0
1933,21,Midwest,3,WI,2,3040000,0.07
1933,22,Midwest,3,WI,1,3040000,0.03
1933,23,Midwest,3,WI,0,3040000,0
1933,24,Midwest,3,WI,0,3040000,0
1933,25,Midwest,3,WI,0,3040000,0
1933,26,Midwest,3,WI,1,3040000,0.03
1933,27,Midwest,3,WI,0,3040000,0
1933,28,Midwest,3,WI,0,3040000,0
1933,29,Midwest,3,WI,0,3040000,0
1933,30,Midwest,3,WI,0,3040000,0
1933,31,Midwest,3,WI,0,3040000,0
1933,32,Midwest,3,WI,2,3040000,0.07
1933,33,Midwest,3,WI,1,3040000,0.03
1933,34,Midwest,3,WI,2,3040000,0.07
1933,35,Midwest,3,WI,1,3040000,0.03
1933,36,Midwest,3,WI,0,3040000,0
1933,37,Midwest,3,WI,4,3040000,0.13
1933,38,Midwest,3,WI,2,3040000,0.07
1933,39,Midwest,3,WI,7,3040000,0.23
1933,40,Midwest,3,WI,3,3040000,0.1
1933,41,Midwest,3,WI,2,3040000,0.07
1933,42,Midwest,3,WI,5,3040000,0.16
1933,43,Midwest,3,WI,1,3040000,0.03
1933,44,Midwest,3,WI,7,3040000,0.23
1933,45,Midwest,3,WI,4,3040000,0.13
1933,46,Midwest,3,WI,2,3040000,0.07
1933,47,Midwest,3,WI,3,3040000,0.1
1933,48,Midwest,3,WI,2,3040000,0.07
1933,49,Midwest,3,WI,1,3040000,0.03
1933,50,Midwest,3,WI,1,3040000,0.03
1933,51,Midwest,3,WI,2,3040000,0.07
1933,52,Midwest,3,WI,2,3040000,0.07
1934,1,Midwest,3,WI,1,3054000,0.03
1934,2,Midwest,3,WI,0,3054000,0
1934,3,Midwest,3,WI,0,3054000,0
1934,4,Midwest,3,WI,1,3054000,0.03
1934,5,Midwest,3,WI,0,3054000,0
1934,6,Midwest,3,WI,0,3054000,0
1934,7,Midwest,3,WI,0,3054000,0
1934,8,Midwest,3,WI,0,3054000,0
1934,9,Midwest,3,WI,0,3054000,0
1934,10,Midwest,3,WI,1,3054000,0.03
1934,11,Midwest,3,WI,1,3054000,0.03
1934,12,Midwest,3,WI,0,3054000,0
1934,13,Midwest,3,WI,1,3054000,0.03
1934,14,Midwest,3,WI,0,3054000,0
1934,15,Midwest,3,WI,1,3054000,0.03
1934,16,Midwest,3,WI,0,3054000,0
1934,17,Midwest,3,WI,0,3054000,0
1934,18,Midwest,3,WI,0,3054000,0
1934,19,Midwest,3,WI,0,3054000,0
1934,20,Midwest,3,WI,0,3054000,0
1934,21,Midwest,3,WI,1,3054000,0.03
1934,22,Midwest,3,WI,0,3054000,0
1934,23,Midwest,3,WI,0,3054000,0
1934,24,Midwest,3,WI,1,3054000,0.03
1934,25,Midwest,3,WI,1,3054000,0.03
1934,26,Midwest,3,WI,1,3054000,0.03
1934,27,Midwest,3,WI,1,3054000,0.03
1934,28,Midwest,3,WI,1,3054000,0.03
1934,29,Midwest,3,WI,0,3054000,0
1934,30,Midwest,3,WI,1,3054000,0.03
1934,31,Midwest,3,WI,2,3054000,0.07
1934,32,Midwest,3,WI,3,3054000,0.1
1934,33,Midwest,3,WI,2,3054000,0.07
1934,34,Midwest,3,WI,3,3054000,0.1
1934,35,Midwest,3,WI,8,3054000,0.26
1934,36,Midwest,3,WI,6,3054000,0.2
1934,37,Midwest,3,WI,9,3054000,0.29
1934,38,Midwest,3,WI,6,3054000,0.2
1934,39,Midwest,3,WI,10,3054000,0.33
1934,40,Midwest,3,WI,20,3054000,0.65
1934,41,Midwest,3,WI,7,3054000,0.23
1934,42,Midwest,3,WI,16,3054000,0.52
1934,43,Midwest,3,WI,17,3054000,0.56
1934,44,Midwest,3,WI,4,3054000,0.13
1934,45,Midwest,3,WI,1,3054000,0.03
1934,46,Midwest,3,WI,4,3054000,0.13
1934,47,Midwest,3,WI,0,3054000,0
1934,48,Midwest,3,WI,2,3054000,0.07
1934,49,Midwest,3,WI,6,3054000,0.2
1934,50,Midwest,3,WI,2,3054000,0.07
1934,51,Midwest,3,WI,1,3054000,0.03
1934,52,Midwest,3,WI,0,3054000,0
1935,1,Midwest,3,WI,0,3070000,0
1935,2,Midwest,3,WI,0,3070000,0
1935,3,Midwest,3,WI,0,3070000,0
1935,4,Midwest,3,WI,1,3070000,0.03
1935,5,Midwest,3,WI,0,3070000,0
1935,6,Midwest,3,WI,0,3070000,0
1935,7,Midwest,3,WI,1,3070000,0.03
1935,8,Midwest,3,WI,0,3070000,0
1935,9,Midwest,3,WI,0,3070000,0
1935,10,Midwest,3,WI,0,3070000,0
1935,11,Midwest,3,WI,2,3070000,0.07
1935,12,Midwest,3,WI,0,3070000,0
1935,13,Midwest,3,WI,0,3070000,0
1935,14,Midwest,3,WI,0,3070000,0
1935,15,Midwest,3,WI,2,3070000,0.07
1935,16,Midwest,3,WI,0,3070000,0
1935,17,Midwest,3,WI,0,3070000,0
1935,18,Midwest,3,WI,0,3070000,0
1935,19,Midwest,3,WI,2,3070000,0.07
1935,20,Midwest,3,WI,1,3070000,0.03
1935,21,Midwest,3,WI,1,3070000,0.03
1935,22,Midwest,3,WI,0,3070000,0
1935,23,Midwest,3,WI,0,3070000,0
1935,24,Midwest,3,WI,1,3070000,0.03
1935,25,Midwest,3,WI,1,3070000,0.03
1935,26,Midwest,3,WI,1,3070000,0.03
1935,27,Midwest,3,WI,1,3070000,0.03
1935,28,Midwest,3,WI,2,3070000,0.07
1935,29,Midwest,3,WI,1,3070000,0.03
1935,30,Midwest,3,WI,1,3070000,0.03
1935,31,Midwest,3,WI,0,3070000,0
1935,32,Midwest,3,WI,1,3070000,0.03
1935,33,Midwest,3,WI,1,3070000,0.03
1935,34,Midwest,3,WI,10,3070000,0.33
1935,35,Midwest,3,WI,4,3070000,0.13
1935,36,Midwest,3,WI,4,3070000,0.13
1935,37,Midwest,3,WI,8,3070000,0.26
1935,38,Midwest,3,WI,3,3070000,0.1
1935,39,Midwest,3,WI,4,3070000,0.13
1935,40,Midwest,3,WI,2,3070000,0.07
1935,41,Midwest,3,WI,0,3070000,0
1935,42,Midwest,3,WI,1,3070000,0.03
1935,43,Midwest,3,WI,1,3070000,0.03
1935,44,Midwest,3,WI,1,3070000,0.03
1935,45,Midwest,3,WI,1,3070000,0.03
1935,46,Midwest,3,WI,2,3070000,0.07
1935,47,Midwest,3,WI,2,3070000,0.07
1935,48,Midwest,3,WI,0,3070000,0
1935,49,Midwest,3,WI,1,3070000,0.03
1935,50,Midwest,3,WI,1,3070000,0.03
1935,51,Midwest,3,WI,0,3070000,0
1935,52,Midwest,3,WI,0,3070000,0
1936,1,Midwest,3,WI,0,3082000,0
1936,2,Midwest,3,WI,0,3082000,0
1936,3,Midwest,3,WI,0,3082000,0
1936,4,Midwest,3,WI,0,3082000,0
1936,5,Midwest,3,WI,1,3082000,0.03
1936,6,Midwest,3,WI,0,3082000,0
1936,7,Midwest,3,WI,0,3082000,0
1936,8,Midwest,3,WI,0,3082000,0
1936,9,Midwest,3,WI,0,3082000,0
1936,10,Midwest,3,WI,1,3082000,0.03
1936,11,Midwest,3,WI,0,3082000,0
1936,12,Midwest,3,WI,2,3082000,0.06
1936,13,Midwest,3,WI,0,3082000,0
1936,14,Midwest,3,WI,1,3082000,0.03
1936,15,Midwest,3,WI,0,3082000,0
1936,16,Midwest,3,WI,0,3082000,0
1936,17,Midwest,3,WI,0,3082000,0
1936,18,Midwest,3,WI,0,3082000,0
1936,19,Midwest,3,WI,1,3082000,0.03
1936,20,Midwest,3,WI,1,3082000,0.03
1936,21,Midwest,3,WI,0,3082000,0
1936,22,Midwest,3,WI,0,3082000,0
1936,23,Midwest,3,WI,1,3082000,0.03
1936,24,Midwest,3,WI,0,3082000,0
1936,25,Midwest,3,WI,0,3082000,0
1936,26,Midwest,3,WI,0,3082000,0
1936,27,Midwest,3,WI,0,3082000,0
1936,28,Midwest,3,WI,0,3082000,0
1936,29,Midwest,3,WI,0,3082000,0
1936,30,Midwest,3,WI,0,3082000,0
1936,31,Midwest,3,WI,0,3082000,0
1936,32,Midwest,3,WI,0,3082000,0
1936,33,Midwest,3,WI,0,3082000,0
1936,34,Midwest,3,WI,0,3082000,0
1936,35,Midwest,3,WI,1,3082000,0.03
1936,36,Midwest,3,WI,1,3082000,0.03
1936,37,Midwest,3,WI,4,3082000,0.13
1936,38,Midwest,3,WI,4,3082000,0.13
1936,40,Midwest,3,WI,6,3082000,0.19
1936,41,Midwest,3,WI,7,3082000,0.23
1936,42,Midwest,3,WI,3,3082000,0.1
1936,43,Midwest,3,WI,0,3082000,0
1936,44,Midwest,3,WI,3,3082000,0.1
1936,45,Midwest,3,WI,1,3082000,0.03
1936,46,Midwest,3,WI,1,3082000,0.03
1936,47,Midwest,3,WI,0,3082000,0
1936,48,Midwest,3,WI,0,3082000,0
1936,49,Midwest,3,WI,0,3082000,0
1936,50,Midwest,3,WI,0,3082000,0
1936,51,Midwest,3,WI,1,3082000,0.03
1936,52,Midwest,3,WI,0,3082000,0
1937,1,Midwest,3,WI,1,3088000,0.03
1937,2,Midwest,3,WI,1,3088000,0.03
1937,3,Midwest,3,WI,0,3088000,0
1937,4,Midwest,3,WI,0,3088000,0
1937,5,Midwest,3,WI,0,3088000,0
1937,6,Midwest,3,WI,0,3088000,0
1937,7,Midwest,3,WI,0,3088000,0
1937,8,Midwest,3,WI,0,3088000,0
1937,9,Midwest,3,WI,0,3088000,0
1937,10,Midwest,3,WI,0,3088000,0
1937,11,Midwest,3,WI,0,3088000,0
1937,12,Midwest,3,WI,0,3088000,0
1937,13,Midwest,3,WI,0,3088000,0
1937,14,Midwest,3,WI,0,3088000,0
1937,15,Midwest,3,WI,0,3088000,0
1937,16,Midwest,3,WI,1,3088000,0.03
1937,17,Midwest,3,WI,0,3088000,0
1937,18,Midwest,3,WI,0,3088000,0
1937,19,Midwest,3,WI,0,3088000,0
1937,20,Midwest,3,WI,0,3088000,0
1937,21,Midwest,3,WI,1,3088000,0.03
1937,22,Midwest,3,WI,0,3088000,0
1937,23,Midwest,3,WI,0,3088000,0
1937,24,Midwest,3,WI,1,3088000,0.03
1937,25,Midwest,3,WI,1,3088000,0.03
1937,26,Midwest,3,WI,0,3088000,0
1937,27,Midwest,3,WI,1,3088000,0.03
1937,28,Midwest,3,WI,0,3088000,0
1937,29,Midwest,3,WI,2,3088000,0.06
1937,30,Midwest,3,WI,2,3088000,0.06
1937,31,Midwest,3,WI,6,3088000,0.19
1937,32,Midwest,3,WI,10,3088000,0.32
1937,33,Midwest,3,WI,6,3088000,0.19
1937,34,Midwest,3,WI,13,3088000,0.42
1937,35,Midwest,3,WI,23,3088000,0.74
1937,36,Midwest,3,WI,19,3088000,0.62
1937,37,Midwest,3,WI,45,3088000,1.46
1937,38,Midwest,3,WI,44,3088000,1.42
1937,39,Midwest,3,WI,34,3088000,1.1
1937,40,Midwest,3,WI,15,3088000,0.49
1937,41,Midwest,3,WI,26,3088000,0.84
1937,42,Midwest,3,WI,13,3088000,0.42
1937,43,Midwest,3,WI,11,3088000,0.36
1937,44,Midwest,3,WI,7,3088000,0.23
1937,45,Midwest,3,WI,4,3088000,0.13
1937,46,Midwest,3,WI,1,3088000,0.03
1937,47,Midwest,3,WI,1,3088000,0.03
1937,48,Midwest,3,WI,5,3088000,0.16
1937,49,Midwest,3,WI,2,3088000,0.06
1937,50,Midwest,3,WI,0,3088000,0
